%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826108162938694,262,1481826108160986986,,-5.0,0.0
1481826108183152386,263,1481826108180986565,,-5.0,0.0
1481826108207150485,264,1481826108201051976,,-5.0,0.0
1481826108223474667,265,1481826108221054055,,-5.0,0.0
1481826108243461017,266,1481826108241011551,,-5.0,0.0
1481826108263431846,267,1481826108260991807,,-5.0,0.0
1481826108285223551,268,1481826108281056073,,-5.0,0.0
1481826108303836470,269,1481826108301112214,,-5.0,0.0
1481826108323010220,270,1481826108321006273,,-5.0,0.0
1481826108344990049,271,1481826108341026737,,-5.0,0.0
1481826108363513907,272,1481826108361064389,,-5.0,0.0
1481826108385138998,273,1481826108381021155,,-5.0,0.0
1481826108406876484,274,1481826108401505992,,5.0,0.0
1481826108427051791,275,1481826108421029844,,5.0,0.0
1481826108443176912,276,1481826108441059319,,5.0,0.0
1481826108467145219,277,1481826108461004419,,5.0,0.0
1481826108483605546,278,1481826108481032644,,5.0,0.0
1481826108506675161,279,1481826108501136961,,5.0,0.0
1481826108523397570,280,1481826108521027270,,-5.0,0.0
1481826108546787859,281,1481826108541269764,,-5.0,0.0
1481826108563644643,282,1481826108561064657,,-5.0,0.0
1481826108587457691,283,1481826108581116527,,-5.0,0.0
1481826108604164579,284,1481826108601041731,,-5.0,0.0
1481826108624670093,285,1481826108621079591,,-5.0,0.0
1481826108645400918,286,1481826108641118597,,-5.0,0.0
1481826108665573673,287,1481826108661056562,,-5.0,0.0
1481826108685814917,288,1481826108681247390,,5.0,0.0
1481826108703140969,289,1481826108701052647,,5.0,0.0
1481826108725801158,290,1481826108721320766,,5.0,0.0
1481826108743835279,291,1481826108741360136,,5.0,0.0
1481826108764199387,292,1481826108761124768,,-5.0,0.0
1481826108783099076,293,1481826108781135910,,-5.0,0.0
1481826108804731511,294,1481826108801286061,,5.0,0.0
1481826108823386461,295,1481826108821338660,,5.0,0.0
1481826108846174359,296,1481826108841297093,,5.0,0.0
1481826108863456400,297,1481826108861266985,,5.0,0.0
1481826108884290454,298,1481826108881318439,,-5.0,0.0
1481826108905640650,299,1481826108902026972,,-5.0,0.0
1481826108924378830,300,1481826108921445616,,-5.0,0.0
1481826108943490809,301,1481826108941297696,,-5.0,0.0
1481826108963529607,302,1481826108961448681,,5.0,0.0
1481826108985470113,303,1481826108981299198,,5.0,0.0
1481826109005670888,304,1481826109001138569,,5.0,0.0
1481826109028192485,305,1481826109021061690,,5.0,0.0
1481826109043917035,306,1481826109041013978,,5.0,0.0
1481826109068079924,307,1481826109061011786,,5.0,0.0
1481826109083387341,308,1481826109081014177,,-5.0,0.0
1481826109108112311,309,1481826109101036516,,-5.0,0.0
1481826109124298421,310,1481826109121070366,,5.0,0.0
1481826109146312156,311,1481826109141007237,,5.0,0.0
1481826109163600708,312,1481826109161027024,,5.0,0.0
1481826109184321741,313,1481826109181001655,,5.0,0.0
1481826109202961171,314,1481826109201162535,,5.0,0.0
1481826109227907077,315,1481826109221222426,,5.0,0.0
1481826109243751835,316,1481826109241114089,,5.0,0.0
1481826109264360421,317,1481826109260985543,,5.0,0.0
1481826109282538864,318,1481826109281053872,,5.0,0.0
1481826109305125825,319,1481826109301086992,,5.0,0.0
1481826109323735619,320,1481826109321048759,,-5.0,0.0
1481826109343708011,321,1481826109341129692,,-5.0,0.0
1481826109364273003,322,1481826109361032552,,5.0,0.0
1481826109383778262,323,1481826109381087183,,5.0,0.0
1481826109404604920,324,1481826109402662743,,-5.0,0.0
1481826109424862049,325,1481826109421003997,,-5.0,0.0
1481826109444548974,326,1481826109441248419,,5.0,0.0
1481826109464291262,327,1481826109461044822,,5.0,0.0
1481826109484888442,328,1481826109481262056,,-5.0,0.0
1481826109503152249,329,1481826109501192364,,-5.0,0.0
1481826109524725101,330,1481826109521172985,,-5.0,0.0
1481826109544448796,331,1481826109541122199,,-5.0,0.0
1481826109564737436,332,1481826109561205163,,-5.0,0.0
1481826109583019628,333,1481826109581083961,,-5.0,0.0
1481826109604677063,334,1481826109601153957,,5.0,0.0
1481826109623292534,335,1481826109621167390,,5.0,0.0
1481826109645935432,336,1481826109641228583,,-5.0,0.0
1481826109663977418,337,1481826109661111548,,-5.0,0.0
1481826109685319645,338,1481826109681043523,,-5.0,0.0
1481826109703980221,339,1481826109701055237,,-5.0,0.0
1481826109724370423,340,1481826109721152680,,-5.0,0.0
1481826109743272820,341,1481826109741016426,,-5.0,0.0
1481826109765568324,342,1481826109760977776,,-5.0,0.0
1481826109783747653,343,1481826109780971418,,-5.0,0.0
1481826109803294942,344,1481826109801001361,,5.0,0.0
1481826109824991283,345,1481826109820985367,,5.0,0.0
1481826109844569354,346,1481826109841025519,,-5.0,0.0
1481826109865500334,347,1481826109861003743,,-5.0,0.0
1481826109883868828,348,1481826109881008791,,5.0,0.0
1481826109906986723,349,1481826109901450034,,5.0,0.0
1481826109923983922,350,1481826109921271125,,-5.0,0.0
1481826109946947496,351,1481826109941153308,,-5.0,0.0
1481826109963428344,352,1481826109961256845,,5.0,0.0
1481826109985030830,353,1481826109981193195,,5.0,0.0
1481826110004427496,354,1481826110001291888,,-5.0,0.0
1481826110025866546,355,1481826110021166988,,-5.0,0.0
1481826110043907177,356,1481826110041230317,,-5.0,0.0
1481826110063592904,357,1481826110061162136,,-5.0,0.0
1481826110085452264,358,1481826110081249318,,5.0,0.0
1481826110103365604,359,1481826110101091086,,5.0,0.0
1481826110122605448,360,1481826110121113529,,-5.0,0.0
1481826110145529594,361,1481826110141173003,,-5.0,0.0
1481826110167969056,362,1481826110161234196,,-5.0,0.0
1481826110183203869,363,1481826110181061537,,-5.0,0.0
1481826110209997682,364,1481826110201022105,,-5.0,0.0
1481826110223785628,365,1481826110221073507,,-5.0,0.0
1481826110247606227,366,1481826110241781103,,-5.0,0.0
1481826110263217080,367,1481826110261074540,,-5.0,0.0
1481826110284677328,368,1481826110281160108,,-5.0,0.0
1481826110303633163,369,1481826110301662132,,-5.0,0.0
1481826110331748166,370,1481826110321122807,,5.0,0.0
1481826110343741122,371,1481826110341061189,,5.0,0.0
1481826110369802074,372,1481826110361041913,,5.0,0.0
1481826110382943097,373,1481826110381031909,,5.0,0.0
1481826110414010584,374,1481826110401497631,,-5.0,0.0
1481826110423100899,375,1481826110421031952,,-5.0,0.0
1481826110445084270,376,1481826110441617622,,5.0,0.0
1481826110464692757,377,1481826110461007673,,5.0,0.0
1481826110484520305,378,1481826110481029179,,-5.0,0.0
1481826110503474161,379,1481826110501075372,,-5.0,0.0
1481826110523626343,380,1481826110521127086,,-5.0,0.0
1481826110546742259,381,1481826110541031978,,-5.0,0.0
1481826110563643105,382,1481826110561139004,,-5.0,0.0
1481826110583347738,383,1481826110581069521,,-5.0,0.0
1481826110605020589,384,1481826110601340400,,5.0,0.0
1481826110627295520,385,1481826110621547270,,5.0,0.0
1481826110643057205,386,1481826110641062320,,5.0,0.0
1481826110667739519,387,1481826110661023097,,5.0,0.0
1481826110683001676,388,1481826110681243091,,5.0,0.0
1481826110709041430,389,1481826110701157931,,5.0,0.0
1481826110723618747,390,1481826110721151729,,-5.0,0.0
1481826110749461419,391,1481826110741540108,,-5.0,0.0
1481826110764371442,392,1481826110761537291,,-5.0,0.0
