%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1481826242501990376,3238,1481826242499489713,,3.96950745583,-26.6487216949,77.316734314,0.000983000034466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.47560977936,3.41463422775,-6.70731735229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.91536132812,0.229843359375,18.1672021973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242550212979,3239,1481826242542252710,,3.86697030067,-26.9486999512,77.2817840576,0.00110600003973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.41463422775,2.68292689323,-4.32926845551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.7508723877,-3.83551105957,14.2646534912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242587473923,3240,1481826242585702318,,3.88419103622,-27.1147632599,77.2876739502,0.00111399998423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.68292689323,0.243902444839,0.670731723309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.73573059153,-6.00465776367,10.1370498291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242628727657,3241,1481826242627100739,,3.81924462318,-27.3673820496,77.3477935791,0.00121000001673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.853658556938,1.52439022064,1.8902438879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.88740720215,-6.85220515137,4.5250411377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242670792637,3242,1481826242669081969,,3.7428894043,-27.4211864471,77.4429550171,0.0010229999898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.80487799644,-0.304878056049,-0.609756112099,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.397437475586,-4.89374819336,13.378798877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242714794794,3243,1481826242711585228,,3.62809514999,-27.3545722961,77.5516891479,0.0010969999712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.365853667259,1.70731711388,6.09756088257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.99676418457,-4.82671083914,14.0348101318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242755285616,3244,1481826242753531302,,3.7803747654,-27.3686199188,77.5579528809,0.00101400003769,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.62195134163,-1.95121955872,0.0609756112099,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28808049316,-1.46525141602,7.0724717041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242797754656,3245,1481826242795990030,,3.77268862724,-27.2700977325,77.7384033203,0.00162600004114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.46341466904,0.975609779358,1.58536589146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.8060043457,-3.4428619873,9.25119521484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242839394742,3246,1481826242837657772,,3.73008799553,-27.1394634247,77.8321151733,0.000988999963738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.792682945728,0.548780500889,1.2195122242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8060043457,-5.90888969727,8.96389101563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1481826242883254348,3247,1481826242880521967,,3.62237882614,-27.1070957184,78.0025863647,0.00101899995934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.62195134163,-2.37804889679,2.98780488968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.22738383789,-4.74530798269,12.3253501465,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
